instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dayofmonth,train
6734,10/13/11,4,0,10,3,0,4,1,2,0.54,0.5152,1,0.194,2,4,6,13,1
6735,10/13/11,4,0,10,4,0,4,1,2,0.54,0.5152,1,0.1045,2,5,7,13,1
6736,10/13/11,4,0,10,5,0,4,1,2,0.54,0.5152,1,0.1045,1,16,17,13,1
6737,10/13/11,4,0,10,6,0,4,1,3,0.54,0.5152,1,0.0896,1,51,52,13,1
6738,10/13/11,4,0,10,7,0,4,1,3,0.54,0.5152,1,0.1343,5,76,81,13,1
6739,10/13/11,4,0,10,8,0,4,1,3,0.54,0.5152,1,0.0896,10,199,209,13,1
6740,10/13/11,4,0,10,9,0,4,1,3,0.56,0.5303,1,0.1045,3,106,109,13,1
6741,10/13/11,4,0,10,10,0,4,1,3,0.56,0.5303,1,0.1343,16,53,69,13,1
6742,10/13/11,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0,8,76,84,13,1
6743,10/13/11,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0,10,95,105,13,1
6744,10/13/11,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,13,1
6745,10/13/11,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,13,1
6746,10/13/11,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,13,1
6747,10/13/11,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,13,1
6748,10/13/11,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,13,1
6749,10/13/11,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,13,1
6750,10/13/11,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,13,1
6751,10/13/11,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,13,1
6752,10/13/11,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,13,1
6753,10/13/11,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,13,1
6754,10/13/11,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,13,1
6755,10/14/11,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,14,1
6756,10/14/11,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,14,1
6757,10/14/11,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,14,1
6758,10/14/11,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,14,1
6759,10/14/11,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,14,1
6760,10/14/11,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,14,1
6761,10/14/11,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,14,1
6762,10/14/11,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,14,1
6763,10/14/11,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,14,1
6764,10/14/11,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,14,1
6765,10/14/11,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,14,1
6766,10/14/11,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,14,1
6767,10/14/11,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,14,1
6768,10/14/11,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,14,1
6769,10/14/11,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,14,1
6770,10/14/11,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,14,1
6771,10/14/11,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,14,1
6772,10/14/11,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,14,1
6773,10/14/11,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,14,1
6774,10/14/11,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,14,1
6775,10/14/11,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,14,1
6776,10/14/11,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,14,1
6777,10/14/11,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,14,1
6778,10/14/11,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,14,1
6779,10/15/11,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106,15,1
6780,10/15/11,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,9,64,73,15,1
6781,10/15/11,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,17,39,56,15,1
6782,10/15/11,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23,15,1
6783,10/15/11,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,0,6,6,15,1
6784,10/15/11,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,15,1
6785,10/15/11,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0,5,15,20,15,1
6786,10/15/11,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,17,40,57,15,1
6787,10/15/11,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,24,101,125,15,1
6788,10/15/11,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207,15,1
6789,10/15/11,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,15,1
6790,10/15/11,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,153,221,374,15,1
6791,10/15/11,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456,15,1
6792,10/15/11,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,15,1
6793,10/15/11,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472,15,1
6794,10/15/11,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,166,211,377,15,1
6795,10/15/11,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443,15,1
6796,10/15/11,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,15,1
6797,10/15/11,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,121,251,372,15,1
6798,10/15/11,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,15,1
6799,10/15/11,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,15,1
6800,10/15/11,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168,15,1
6801,10/15/11,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,45,121,166,15,1
6802,10/15/11,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135,15,1
6803,10/16/11,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,16,1
6804,10/16/11,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77,16,1
6805,10/16/11,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65,16,1
6806,10/16/11,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,11,31,42,16,1
6807,10/16/11,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,5,7,12,16,1
6808,10/16/11,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7,16,1
6809,10/16/11,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,3,7,10,16,1
6810,10/16/11,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39,48,16,1
6811,10/16/11,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,16,1
6812,10/16/11,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,39,151,190,16,1
6813,10/16/11,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,121,226,347,16,1
6814,10/16/11,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,159,218,377,16,1
6815,10/16/11,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444,16,1
6816,10/16/11,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438,16,1
6817,10/16/11,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462,16,1
6818,10/16/11,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,16,1
6819,10/16/11,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466,16,1
6820,10/16/11,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,152,253,405,16,1
6821,10/16/11,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,16,1
6822,10/16/11,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,16,1
6823,10/16/11,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178,16,1
6824,10/16/11,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,14,88,102,16,1
6825,10/16/11,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,42,88,130,16,1
6826,10/16/11,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,14,48,62,16,1
6827,10/17/11,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,12,25,37,17,1
6828,10/17/11,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17,17,1
6829,10/17/11,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,4,3,7,17,1
6830,10/17/11,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,0,2,2,17,1
6831,10/17/11,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,2,3,5,17,1
6832,10/17/11,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29,17,1
6833,10/17/11,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,7,107,114,17,1
6834,10/17/11,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,10,299,309,17,1
6835,10/17/11,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,33,381,414,17,1
6836,10/17/11,4,0,10,9,0,1,1,2,0.5,0.4848,0.45,0.2836,26,180,206,17,1
6837,10/17/11,4,0,10,10,0,1,1,1,0.52,0.5,0.45,0.1642,43,92,135,17,1
6838,10/17/11,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0,35,131,166,17,1
6839,10/17/11,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,39,166,205,17,1
6840,10/17/11,4,0,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,49,156,205,17,1
6841,10/17/11,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,44,122,166,17,1
6842,10/17/11,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.2537,66,142,208,17,1
6843,10/17/11,4,0,10,16,0,1,1,1,0.58,0.5455,0.56,0.2537,64,238,302,17,1
6844,10/17/11,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,80,540,620,17,1
6845,10/17/11,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0,49,469,518,17,1
6846,10/17/11,4,0,10,19,0,1,1,1,0.54,0.5152,0.68,0.1045,45,288,333,17,1
6847,10/17/11,4,0,10,20,0,1,1,1,0.52,0.5,0.77,0.1045,40,189,229,17,1
6848,10/17/11,4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,36,141,177,17,1
6849,10/17/11,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0,16,88,104,17,1
6850,10/17/11,4,0,10,23,0,1,1,2,0.48,0.4697,0.88,0,10,52,62,17,1
6851,10/18/11,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0,8,23,31,18,1
6852,10/18/11,4,0,10,1,0,2,1,2,0.46,0.4545,0.88,0,4,7,11,18,1
6853,10/18/11,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1,4,5,18,1
6854,10/18/11,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1,1,18,1
6855,10/18/11,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,0,4,4,18,1
6856,10/18/11,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0,2,19,21,18,1
6857,10/18/11,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,4,105,109,18,1
6858,10/18/11,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341,18,1
6859,10/18/11,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,25,474,499,18,1
6860,10/18/11,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,29,198,227,18,1
6861,10/18/11,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0,27,75,102,18,1
6862,10/18/11,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,35,112,147,18,1
6863,10/18/11,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,42,159,201,18,1
6864,10/18/11,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,48,171,219,18,1
6865,10/18/11,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,32,137,169,18,1
6866,10/18/11,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,66,139,205,18,1
6867,10/18/11,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,58,246,304,18,1
6868,10/18/11,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625,18,1
6869,10/18/11,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,58,512,570,18,1
6870,10/18/11,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,31,286,317,18,1
6871,10/18/11,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,23,204,227,18,1
6872,10/18/11,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,28,178,206,18,1
6873,10/18/11,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,22,115,137,18,1
6874,10/18/11,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,7,63,70,18,1
6875,10/19/11,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,11,23,34,19,1
6876,10/19/11,4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,7,9,16,19,1
6877,10/19/11,4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,1,6,7,19,1
6878,10/19/11,4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,0,3,3,19,1
6879,10/19/11,4,0,10,5,0,3,1,3,0.5,0.4848,1,0.1045,0,3,3,19,1
6880,10/19/11,4,0,10,6,0,3,1,3,0.52,0.5,0.83,0.2537,3,28,31,19,1
6881,10/19/11,4,0,10,7,0,3,1,3,0.52,0.5,0.77,0.2537,1,67,68,19,1
6882,10/19/11,4,0,10,8,0,3,1,3,0.54,0.5152,0.7,0.4925,10,200,210,19,1
6883,10/19/11,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,17,185,202,19,1
6884,10/19/11,4,0,10,10,0,3,1,3,0.52,0.5,0.88,0.4925,14,109,123,19,1
6885,10/19/11,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,33,116,149,19,1
6886,10/19/11,4,0,10,12,0,3,1,3,0.52,0.5,0.94,0.3284,13,117,130,19,1
6887,10/19/11,4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,20,86,106,19,1
6888,10/19/11,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.1642,17,80,97,19,1
6889,10/19/11,4,0,10,15,0,3,1,3,0.54,0.5152,1,0.1343,21,99,120,19,1
6890,10/19/11,4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,21,180,201,19,1
6891,10/19/11,4,0,10,17,0,3,1,3,0.56,0.5303,0.94,0.1642,11,170,181,19,1
6892,10/19/11,4,0,10,18,0,3,1,3,0.56,0.5303,1,0.1642,8,132,140,19,1
6893,10/19/11,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,8,189,197,19,1
6894,10/19/11,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,5,140,145,19,1
6895,10/19/11,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,6,79,85,19,1
6896,10/19/11,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107,19,1
6897,10/19/11,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,14,55,69,19,1
6898,10/20/11,4,0,10,0,0,4,1,1,0.56,0.5303,0.94,0.2985,4,22,26,20,0
6899,10/20/11,4,0,10,1,0,4,1,1,0.56,0.5303,0.88,0.3582,4,11,15,20,0
6900,10/20/11,4,0,10,2,0,4,1,1,0.56,0.5303,0.88,0.4478,0,4,4,20,0
6901,10/20/11,4,0,10,3,0,4,1,1,0.5,0.4848,0.82,0.4627,0,1,1,20,0
6902,10/20/11,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8,20,0
6903,10/20/11,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582,2,24,26,20,0
6904,10/20/11,4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,5,87,92,20,0
6905,10/20/11,4,0,10,7,0,4,1,1,0.42,0.4242,0.77,0.4478,15,303,318,20,0
6906,10/20/11,4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224,17,409,426,20,0
6907,10/20/11,4,0,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,26,197,223,20,0
6908,10/20/11,4,0,10,10,0,4,1,1,0.46,0.4545,0.59,0.4478,25,105,130,20,0
6909,10/20/11,4,0,10,11,0,4,1,1,0.48,0.4697,0.55,0.5224,30,99,129,20,0
6910,10/20/11,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,28,171,199,20,0
6911,10/20/11,4,0,10,13,0,4,1,1,0.5,0.4848,0.45,0.5821,28,136,164,20,0
6912,10/20/11,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522,38,117,155,20,0
6913,10/20/11,4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,22,138,160,20,0
6914,10/20/11,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,31,203,234,20,0
6915,10/20/11,4,0,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,56,438,494,20,0
6916,10/20/11,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,39,430,469,20,0
6917,10/20/11,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,20,278,298,20,0
6918,10/20/11,4,0,10,20,0,4,1,2,0.46,0.4545,0.51,0.3284,34,207,241,20,0
6919,10/20/11,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,16,149,165,20,0
6920,10/20/11,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,22,106,128,20,0
6921,10/20/11,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90,20,0
6922,10/21/11,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,8,42,50,21,0
6923,10/21/11,4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,7,19,26,21,0
6924,10/21/11,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,6,12,18,21,0
6925,10/21/11,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,0,7,7,21,0
6926,10/21/11,4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,0,6,6,21,0
6927,10/21/11,4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,0,31,31,21,0
6928,10/21/11,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,7,78,85,21,0
6929,10/21/11,4,0,10,7,0,5,1,1,0.36,0.3485,0.71,0.1642,5,228,233,21,0
6930,10/21/11,4,0,10,8,0,5,1,1,0.4,0.4091,0.62,0.194,16,386,402,21,0
6931,10/21/11,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,33,189,222,21,0
6932,10/21/11,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,32,106,138,21,0
6933,10/21/11,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174,21,0
6934,10/21/11,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193,240,21,0
6935,10/21/11,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163,206,21,0
6936,10/21/11,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131,198,21,0
6937,10/21/11,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178,235,21,0
6938,10/21/11,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242,302,21,0
6939,10/21/11,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,79,445,524,21,0
6940,10/21/11,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,43,354,397,21,0
6941,10/21/11,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,25,228,253,21,0
6942,10/21/11,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,29,155,184,21,0
6943,10/21/11,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112,143,21,0
6944,10/21/11,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113,21,0
6945,10/21/11,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,18,99,117,21,0
6946,10/22/11,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80,96,22,0
6947,10/22/11,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,20,50,70,22,0
6948,10/22/11,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,6,25,31,22,0
6949,10/22/11,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,1,19,20,22,0
6950,10/22/11,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,4,4,8,22,0
6951,10/22/11,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0,1,7,8,22,0
6952,10/22/11,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0,1,17,18,22,0
6953,10/22/11,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49,57,22,0
6954,10/22/11,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0,26,88,114,22,0
6955,10/22/11,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,47,122,169,22,0
6956,10/22/11,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,87,149,236,22,0
6957,10/22/11,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172,282,22,0
6958,10/22/11,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,132,211,343,22,0
6959,10/22/11,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0,136,186,322,22,0
6960,10/22/11,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,133,177,310,22,0
6961,10/22/11,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223,382,22,0
6962,10/22/11,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,169,190,359,22,0
6963,10/22/11,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217,360,22,0
6964,10/22/11,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224,335,22,0
6965,10/22/11,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0,47,173,220,22,0
6966,10/22/11,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0,48,111,159,22,0
6967,10/22/11,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0,37,120,157,22,0
6968,10/22/11,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0,30,114,144,22,0
6969,10/22/11,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,27,81,108,22,0
6970,10/23/11,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0,24,64,88,23,0
6971,10/23/11,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0,11,60,71,23,0
6972,10/23/11,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40,50,23,0
6973,10/23/11,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0,15,31,46,23,0
6974,10/23/11,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0,5,1,6,23,0
6975,10/23/11,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0,1,2,3,23,0
6976,10/23/11,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12,23,0
6977,10/23/11,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18,21,23,0
6978,10/23/11,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56,88,23,0
6979,10/23/11,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0,48,95,143,23,0
6980,10/23/11,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185,289,23,0
6981,10/23/11,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,131,202,333,23,0
6982,10/23/11,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,164,249,413,23,0
6983,10/23/11,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,160,255,415,23,0
6984,10/23/11,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,192,216,408,23,0
6985,10/23/11,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,171,216,387,23,0
6986,10/23/11,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217,405,23,0
6987,10/23/11,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220,340,23,0
6988,10/23/11,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284,23,0
6989,10/23/11,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0,53,140,193,23,0
6990,10/23/11,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112,144,23,0
6991,10/23/11,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75,99,23,0
6992,10/23/11,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94,23,0
6993,10/23/11,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31,49,23,0
6994,10/24/11,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0,6,26,32,24,0
6995,10/24/11,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15,24,0
6996,10/24/11,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7,24,0
6997,10/24/11,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3,4,24,0
6998,10/24/11,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,1,5,6,24,0
6999,10/24/11,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0,2,19,21,24,0
